path,datetime,size_MB
2025-06-04/1550.tar,2025-06-04 15:50,203.84
2025-06-04/1600.tar,2025-06-04 16:00,302.09
2025-06-04/1610.tar,2025-06-04 16:10,356.43
2025-06-04/1620.tar,2025-06-04 16:20,326.29
2025-06-04/1630.tar,2025-06-04 16:30,245.74
2025-06-04/1640.tar,2025-06-04 16:40,300.23
2025-06-04/1650.tar,2025-06-04 16:50,3706.58
2025-06-04/1700.tar,2025-06-04 17:00,4599.69
2025-06-04/1710.tar,2025-06-04 17:10,3791.55
2025-06-04/1720.tar,2025-06-04 17:20,1569.58
2025-06-04/1730.tar,2025-06-04 17:30,5299.97
2025-06-04/1740.tar,2025-06-04 17:40,1227.05
2025-06-04/1750.tar,2025-06-04 17:50,1070.95
2025-06-04/1800.tar,2025-06-04 18:00,725.9
2025-06-04/1810.tar,2025-06-04 18:10,632.91
2025-06-04/1820.tar,2025-06-04 18:20,3340.69
2025-06-04/1830.tar,2025-06-04 18:30,4754.87
2025-06-04/1840.tar,2025-06-04 18:40,2061.42
2025-06-04/1850.tar,2025-06-04 18:50,738.61
2025-06-04/1900.tar,2025-06-04 19:00,627.28
2025-06-04/1910.tar,2025-06-04 19:10,664.97
2025-06-04/1920.tar,2025-06-04 19:20,499.19
2025-06-04/1930.tar,2025-06-04 19:30,942.8
2025-06-04/1940.tar,2025-06-04 19:40,1045.09
2025-06-04/1950.tar,2025-06-04 19:50,740.73
2025-06-04/2000.tar,2025-06-04 20:00,1038.71
2025-06-04/2010.tar,2025-06-04 20:10,1797.39
2025-06-04/2020.tar,2025-06-04 20:20,636.34
2025-06-04/2030.tar,2025-06-04 20:30,520.6
2025-06-04/2040.tar,2025-06-04 20:40,358.32
2025-06-04/2050.tar,2025-06-04 20:50,205.03
2025-06-04/2100.tar,2025-06-04 21:00,2436.43
2025-06-04/2110.tar,2025-06-04 21:10,3307.22
2025-06-04/2120.tar,2025-06-04 21:20,1517.67
2025-06-04/2130.tar,2025-06-04 21:30,191.86
2025-06-04/2140.tar,2025-06-04 21:40,311.16
2025-06-04/2150.tar,2025-06-04 21:50,586.07
2025-06-04/2200.tar,2025-06-04 22:00,662.6
2025-06-04/2210.tar,2025-06-04 22:10,598.24
2025-06-04/2220.tar,2025-06-04 22:20,700.66
2025-06-04/2230.tar,2025-06-04 22:30,710.84
2025-06-04/2240.tar,2025-06-04 22:40,697.57
2025-06-04/2250.tar,2025-06-04 22:50,760.67
2025-06-04/2300.tar,2025-06-04 23:00,770.74
2025-06-04/2310.tar,2025-06-04 23:10,717.83
2025-06-04/2320.tar,2025-06-04 23:20,801.89
2025-06-04/2330.tar,2025-06-04 23:30,778.85
2025-06-04/2340.tar,2025-06-04 23:40,740.16
2025-06-04/2350.tar,2025-06-04 23:50,656.94
2025-06-05/0000.tar,2025-06-05 00:00,587.69
2025-06-05/0010.tar,2025-06-05 00:10,615.96
2025-06-05/0020.tar,2025-06-05 00:20,635.48
2025-06-05/0030.tar,2025-06-05 00:30,565.24
2025-06-05/0040.tar,2025-06-05 00:40,543.32
2025-06-05/0050.tar,2025-06-05 00:50,588.84
2025-06-05/0100.tar,2025-06-05 01:00,3893.96
2025-06-05/0110.tar,2025-06-05 01:10,4592.68
2025-06-05/0120.tar,2025-06-05 01:20,4038.12
2025-06-05/0130.tar,2025-06-05 01:30,637.05
2025-06-05/0140.tar,2025-06-05 01:40,518.8
2025-06-05/0150.tar,2025-06-05 01:50,447.22
2025-06-05/0200.tar,2025-06-05 02:00,446.14
2025-06-05/0210.tar,2025-06-05 02:10,441.17
2025-06-05/0220.tar,2025-06-05 02:20,462.23
2025-06-05/0230.tar,2025-06-05 02:30,2239.78
2025-06-05/0240.tar,2025-06-05 02:40,452.84
2025-06-05/0250.tar,2025-06-05 02:50,389.01
2025-06-05/0300.tar,2025-06-05 03:00,6124.06
2025-06-05/0310.tar,2025-06-05 03:10,5669.5
2025-06-05/0320.tar,2025-06-05 03:20,4317.23
2025-06-05/0330.tar,2025-06-05 03:30,372.25
2025-06-05/0340.tar,2025-06-05 03:40,560.45
2025-06-05/0350.tar,2025-06-05 03:50,484.36
2025-06-05/0400.tar,2025-06-05 04:00,745.29
2025-06-05/0410.tar,2025-06-05 04:10,1850.94
2025-06-05/0420.tar,2025-06-05 04:20,5155.92
2025-06-05/0430.tar,2025-06-05 04:30,6809.84
2025-06-05/0440.tar,2025-06-05 04:40,8888.78
2025-06-05/0450.tar,2025-06-05 04:50,7069.98
2025-06-05/0500.tar,2025-06-05 05:00,7167.1
2025-06-05/0510.tar,2025-06-05 05:10,3548.93
2025-06-05/0520.tar,2025-06-05 05:20,3303.77
2025-06-05/0530.tar,2025-06-05 05:30,3749.61
2025-06-05/0540.tar,2025-06-05 05:40,5942.13
2025-06-05/0550.tar,2025-06-05 05:50,4146.27
2025-06-05/0600.tar,2025-06-05 06:00,5050.66
2025-06-05/0610.tar,2025-06-05 06:10,3617.93
2025-06-05/0620.tar,2025-06-05 06:20,2307.1
2025-06-05/0630.tar,2025-06-05 06:30,798.73
2025-06-05/0640.tar,2025-06-05 06:40,1491.91
2025-06-05/0650.tar,2025-06-05 06:50,1937.55
2025-06-05/0700.tar,2025-06-05 07:00,246.74
2025-06-05/0710.tar,2025-06-05 07:10,222.64
2025-06-05/0720.tar,2025-06-05 07:20,1935.4
2025-06-05/0730.tar,2025-06-05 07:30,935.06
2025-06-05/0740.tar,2025-06-05 07:40,3792.42
2025-06-05/0750.tar,2025-06-05 07:50,586.82
2025-06-05/0800.tar,2025-06-05 08:00,579.2
2025-06-05/0810.tar,2025-06-05 08:10,583.04
2025-06-05/0820.tar,2025-06-05 08:20,4113.71
2025-06-05/0830.tar,2025-06-05 08:30,4764.79
2025-06-05/0840.tar,2025-06-05 08:40,4685.74
2025-06-05/0850.tar,2025-06-05 08:50,4715.03
2025-06-05/0900.tar,2025-06-05 09:00,4708.42
2025-06-05/0910.tar,2025-06-05 09:10,4639.13
2025-06-05/0920.tar,2025-06-05 09:20,4788.51
2025-06-05/0930.tar,2025-06-05 09:30,4726.53
2025-06-05/0940.tar,2025-06-05 09:40,3070.01
2025-06-05/0950.tar,2025-06-05 09:50,115.85
2025-06-05/1000.tar,2025-06-05 10:00,115.3
2025-06-05/1010.tar,2025-06-05 10:10,105.99
2025-06-05/1020.tar,2025-06-05 10:20,4196.56
2025-06-05/1030.tar,2025-06-05 10:30,5511.1
2025-06-05/1040.tar,2025-06-05 10:40,3854.73
2025-06-05/1050.tar,2025-06-05 10:50,99.36
2025-06-05/1100.tar,2025-06-05 11:00,165.29
2025-06-05/1110.tar,2025-06-05 11:10,147.88
2025-06-05/1120.tar,2025-06-05 11:20,143.11
2025-06-05/1130.tar,2025-06-05 11:30,114.28
2025-06-05/1140.tar,2025-06-05 11:40,1539.39
2025-06-05/1150.tar,2025-06-05 11:50,5668.53
2025-06-05/1200.tar,2025-06-05 12:00,3913.59
2025-06-05/1210.tar,2025-06-05 12:10,164.9
2025-06-05/1220.tar,2025-06-05 12:20,201.2
2025-06-05/1230.tar,2025-06-05 12:30,3414.11
2025-06-05/1240.tar,2025-06-05 12:40,1482.47
2025-06-05/1250.tar,2025-06-05 12:50,352.25
2025-06-05/1300.tar,2025-06-05 13:00,228.66
2025-06-05/1310.tar,2025-06-05 13:10,235.75
2025-06-05/1320.tar,2025-06-05 13:20,4719.53
2025-06-05/1330.tar,2025-06-05 13:30,2289.28
2025-06-05/1340.tar,2025-06-05 13:40,227.53
2025-06-05/1350.tar,2025-06-05 13:50,215.08
2025-06-05/1400.tar,2025-06-05 14:00,179.95
2025-06-05/1410.tar,2025-06-05 14:10,169.33
2025-06-05/1420.tar,2025-06-05 14:20,2178.93
2025-06-05/1430.tar,2025-06-05 14:30,378.66
2025-06-05/1440.tar,2025-06-05 14:40,2369.6
2025-06-05/1450.tar,2025-06-05 14:50,102.29
2025-06-05/1500.tar,2025-06-05 15:00,95.59
2025-06-05/1510.tar,2025-06-05 15:10,85.05
2025-06-05/1520.tar,2025-06-05 15:20,74.99
2025-06-05/1530.tar,2025-06-05 15:30,72.59
2025-06-05/1540.tar,2025-06-05 15:40,3310.28
2025-06-05/1550.tar,2025-06-05 15:50,877.74
2025-06-05/1600.tar,2025-06-05 16:00,3710.5
2025-06-05/1610.tar,2025-06-05 16:10,1297.06
2025-06-05/1620.tar,2025-06-05 16:20,1545.7
2025-06-05/1630.tar,2025-06-05 16:30,81.82
2025-06-05/1640.tar,2025-06-05 16:40,80.9
2025-06-05/1650.tar,2025-06-05 16:50,2151.24
2025-06-05/1700.tar,2025-06-05 17:00,6416.35
2025-06-05/1710.tar,2025-06-05 17:10,6153.15
2025-06-05/1720.tar,2025-06-05 17:20,5104.93
2025-06-05/1730.tar,2025-06-05 17:30,4738.11
2025-06-05/1740.tar,2025-06-05 17:40,1266.82
2025-06-05/1750.tar,2025-06-05 17:50,70.64
2025-06-05/1800.tar,2025-06-05 18:00,97.29
2025-06-05/1810.tar,2025-06-05 18:10,2059.78
2025-06-05/1820.tar,2025-06-05 18:20,795.6
2025-06-05/1830.tar,2025-06-05 18:30,3031.54
2025-06-05/1840.tar,2025-06-05 18:40,399.04
2025-06-05/1850.tar,2025-06-05 18:50,433.22
2025-06-05/1900.tar,2025-06-05 19:00,523.23
2025-06-05/1910.tar,2025-06-05 19:10,1834.99
2025-06-05/1920.tar,2025-06-05 19:20,1512.11
2025-06-05/1930.tar,2025-06-05 19:30,1635.86
2025-06-05/1940.tar,2025-06-05 19:40,273.27
2025-06-05/1950.tar,2025-06-05 19:50,256.56
2025-06-05/2000.tar,2025-06-05 20:00,1537.55
2025-06-05/2010.tar,2025-06-05 20:10,3904.34
2025-06-05/2020.tar,2025-06-05 20:20,2740.96
2025-06-05/2030.tar,2025-06-05 20:30,1384.93
2025-06-05/2040.tar,2025-06-05 20:40,272.09
2025-06-05/2050.tar,2025-06-05 20:50,231.28
2025-06-05/2100.tar,2025-06-05 21:00,197.38
2025-06-05/2110.tar,2025-06-05 21:10,3576.14
2025-06-05/2120.tar,2025-06-05 21:20,5792.01
2025-06-05/2130.tar,2025-06-05 21:30,5577.66
2025-06-05/2140.tar,2025-06-05 21:40,2081.37
2025-06-05/2150.tar,2025-06-05 21:50,184.29
2025-06-05/2200.tar,2025-06-05 22:00,247.78
2025-06-05/2210.tar,2025-06-05 22:10,197.28
2025-06-05/2220.tar,2025-06-05 22:20,3227.93
2025-06-05/2230.tar,2025-06-05 22:30,3140.73
2025-06-05/2240.tar,2025-06-05 22:40,1975.19
2025-06-05/2250.tar,2025-06-05 22:50,357.79
2025-06-05/2300.tar,2025-06-05 23:00,315.07
2025-06-05/2310.tar,2025-06-05 23:10,624.55
2025-06-05/2320.tar,2025-06-05 23:20,2035.99
2025-06-05/2330.tar,2025-06-05 23:30,1386.7
2025-06-05/2340.tar,2025-06-05 23:40,436.34
2025-06-05/2350.tar,2025-06-05 23:50,3364.94
2025-06-06/0000.tar,2025-06-06 00:00,3641.63
2025-06-06/0010.tar,2025-06-06 00:10,1006.49
2025-06-06/0020.tar,2025-06-06 00:20,195.91
2025-06-06/0030.tar,2025-06-06 00:30,215.62
2025-06-06/0040.tar,2025-06-06 00:40,252.44
2025-06-06/0050.tar,2025-06-06 00:50,2042.54
2025-06-06/0100.tar,2025-06-06 01:00,4896.27
2025-06-06/0110.tar,2025-06-06 01:10,4772.36
2025-06-06/0120.tar,2025-06-06 01:20,1529.72
2025-06-06/0130.tar,2025-06-06 01:30,284.93
2025-06-06/0140.tar,2025-06-06 01:40,311.18
2025-06-06/0150.tar,2025-06-06 01:50,318.09
2025-06-06/0200.tar,2025-06-06 02:00,289.49
2025-06-06/0210.tar,2025-06-06 02:10,275.88
2025-06-06/0220.tar,2025-06-06 02:20,1836.82
2025-06-06/0230.tar,2025-06-06 02:30,2641.51
2025-06-06/0240.tar,2025-06-06 02:40,2680.26
2025-06-06/0250.tar,2025-06-06 02:50,961.88
2025-06-06/0300.tar,2025-06-06 03:00,406.61
2025-06-06/0310.tar,2025-06-06 03:10,208.21
2025-06-06/0320.tar,2025-06-06 03:20,198.28
2025-06-06/0330.tar,2025-06-06 03:30,201.12
2025-06-06/0340.tar,2025-06-06 03:40,195.91
2025-06-06/0350.tar,2025-06-06 03:50,206.89
2025-06-06/0400.tar,2025-06-06 04:00,194.99
2025-06-06/0410.tar,2025-06-06 04:10,3450.33
2025-06-06/0420.tar,2025-06-06 04:20,4904.32
2025-06-06/0430.tar,2025-06-06 04:30,3168.76
2025-06-06/0440.tar,2025-06-06 04:40,749.63
2025-06-06/0450.tar,2025-06-06 04:50,165.89
2025-06-06/0500.tar,2025-06-06 05:00,158.88
2025-06-06/0510.tar,2025-06-06 05:10,2182.1
2025-06-06/0520.tar,2025-06-06 05:20,1804.92
2025-06-06/0530.tar,2025-06-06 05:30,3202.18
2025-06-06/0540.tar,2025-06-06 05:40,150.02
2025-06-06/0550.tar,2025-06-06 05:50,119.85
2025-06-06/0600.tar,2025-06-06 06:00,2206.87
2025-06-06/0610.tar,2025-06-06 06:10,580.27
2025-06-06/0620.tar,2025-06-06 06:20,4307.01
2025-06-06/0630.tar,2025-06-06 06:30,122.13
2025-06-06/0640.tar,2025-06-06 06:40,97.21
2025-06-06/0650.tar,2025-06-06 06:50,88.17
2025-06-06/0700.tar,2025-06-06 07:00,81.65
2025-06-06/0710.tar,2025-06-06 07:10,2448.47
2025-06-06/0720.tar,2025-06-06 07:20,887.94
2025-06-06/0730.tar,2025-06-06 07:30,4321.31
2025-06-06/0740.tar,2025-06-06 07:40,128.6
2025-06-06/0750.tar,2025-06-06 07:50,109.03
2025-06-06/0800.tar,2025-06-06 08:00,94.29
2025-06-06/0810.tar,2025-06-06 08:10,3881.05
2025-06-06/0820.tar,2025-06-06 08:20,3788.17
2025-06-06/0830.tar,2025-06-06 08:30,6898.19
2025-06-06/0840.tar,2025-06-06 08:40,6195.7
2025-06-06/0850.tar,2025-06-06 08:50,6406.74
2025-06-06/0900.tar,2025-06-06 09:00,4078.85
2025-06-06/0910.tar,2025-06-06 09:10,262.39
2025-06-06/0920.tar,2025-06-06 09:20,217.39
2025-06-06/0930.tar,2025-06-06 09:30,243.33
2025-06-06/0940.tar,2025-06-06 09:40,7179.45
2025-06-06/0950.tar,2025-06-06 09:50,5970.19
2025-06-06/1000.tar,2025-06-06 10:00,3776.39
2025-06-06/1010.tar,2025-06-06 10:10,175.14
2025-06-06/1020.tar,2025-06-06 10:20,202.65
2025-06-06/1030.tar,2025-06-06 10:30,3504.38
2025-06-06/1040.tar,2025-06-06 10:40,6547.38
2025-06-06/1050.tar,2025-06-06 10:50,4370.93
2025-06-06/1100.tar,2025-06-06 11:00,3769.31
2025-06-06/1110.tar,2025-06-06 11:10,110.49
2025-06-06/1120.tar,2025-06-06 11:20,107.93
2025-06-06/1130.tar,2025-06-06 11:30,111.5
2025-06-06/1140.tar,2025-06-06 11:40,3421.79
2025-06-06/1150.tar,2025-06-06 11:50,6188.69
2025-06-06/1200.tar,2025-06-06 12:00,5825.78
2025-06-06/1210.tar,2025-06-06 12:10,3266.59
2025-06-06/1220.tar,2025-06-06 12:20,216.53
2025-06-06/1230.tar,2025-06-06 12:30,241.94
2025-06-06/1240.tar,2025-06-06 12:40,190.89
2025-06-06/1250.tar,2025-06-06 12:50,538.56
2025-06-06/1300.tar,2025-06-06 13:00,6888.37
2025-06-06/1310.tar,2025-06-06 13:10,6554.94
2025-06-06/1320.tar,2025-06-06 13:20,5233.42
2025-06-06/1330.tar,2025-06-06 13:30,497.09
2025-06-06/1340.tar,2025-06-06 13:40,321.95
2025-06-06/1350.tar,2025-06-06 13:50,346.0
2025-06-06/1400.tar,2025-06-06 14:00,321.02
2025-06-06/1410.tar,2025-06-06 14:10,5235.72
2025-06-06/1420.tar,2025-06-06 14:20,5805.76
2025-06-06/1430.tar,2025-06-06 14:30,3489.76
2025-06-06/1440.tar,2025-06-06 14:40,429.96
2025-06-06/1450.tar,2025-06-06 14:50,431.0
2025-06-06/1500.tar,2025-06-06 15:00,487.61
2025-06-06/1510.tar,2025-06-06 15:10,1784.48
2025-06-06/1520.tar,2025-06-06 15:20,4091.41
2025-06-06/1530.tar,2025-06-06 15:30,1084.86
2025-06-06/1540.tar,2025-06-06 15:40,245.94
2025-06-06/1550.tar,2025-06-06 15:50,253.63
2025-06-06/1600.tar,2025-06-06 16:00,1811.24
2025-06-06/1610.tar,2025-06-06 16:10,4289.03
2025-06-06/1620.tar,2025-06-06 16:20,4017.72
2025-06-06/1630.tar,2025-06-06 16:30,258.35
2025-06-06/1640.tar,2025-06-06 16:40,237.46
2025-06-06/1650.tar,2025-06-06 16:50,2261.15
2025-06-06/1700.tar,2025-06-06 17:00,5161.51
2025-06-06/1710.tar,2025-06-06 17:10,4591.81
2025-06-06/1720.tar,2025-06-06 17:20,5410.45
2025-06-06/1730.tar,2025-06-06 17:30,1029.0
2025-06-06/1740.tar,2025-06-06 17:40,1465.1
2025-06-06/1750.tar,2025-06-06 17:50,2659.55
2025-06-06/1800.tar,2025-06-06 18:00,3020.61
2025-06-06/1810.tar,2025-06-06 18:10,2348.96
2025-06-06/1820.tar,2025-06-06 18:20,290.11
2025-06-06/1830.tar,2025-06-06 18:30,293.31
2025-06-06/1840.tar,2025-06-06 18:40,2194.17
2025-06-06/1850.tar,2025-06-06 18:50,1809.37
2025-06-06/1900.tar,2025-06-06 19:00,4160.01
2025-06-06/1910.tar,2025-06-06 19:10,779.56
2025-06-06/1920.tar,2025-06-06 19:20,855.94
2025-06-06/1930.tar,2025-06-06 19:30,3068.4
2025-06-06/1940.tar,2025-06-06 19:40,3269.52
2025-06-06/1950.tar,2025-06-06 19:50,5909.11
2025-06-06/2000.tar,2025-06-06 20:00,833.9
2025-06-06/2010.tar,2025-06-06 20:10,383.22
2025-06-06/2020.tar,2025-06-06 20:20,381.36
2025-06-06/2030.tar,2025-06-06 20:30,4941.43
2025-06-06/2040.tar,2025-06-06 20:40,6276.56
2025-06-06/2050.tar,2025-06-06 20:50,3910.45
2025-06-06/2100.tar,2025-06-06 21:00,591.96
2025-06-06/2110.tar,2025-06-06 21:10,579.21
2025-06-06/2120.tar,2025-06-06 21:20,593.82
2025-06-06/2130.tar,2025-06-06 21:30,5706.77
2025-06-06/2140.tar,2025-06-06 21:40,6145.38
2025-06-06/2150.tar,2025-06-06 21:50,1139.73
2025-06-06/2200.tar,2025-06-06 22:00,472.16
2025-06-06/2210.tar,2025-06-06 22:10,470.04
2025-06-06/2220.tar,2025-06-06 22:20,3544.16
2025-06-06/2230.tar,2025-06-06 22:30,6710.38
2025-06-06/2240.tar,2025-06-06 22:40,5032.67
2025-06-06/2250.tar,2025-06-06 22:50,2265.28
2025-06-06/2300.tar,2025-06-06 23:00,281.55
2025-06-06/2310.tar,2025-06-06 23:10,297.3
2025-06-06/2320.tar,2025-06-06 23:20,307.93
2025-06-06/2330.tar,2025-06-06 23:30,6342.68
2025-06-06/2340.tar,2025-06-06 23:40,7367.09
2025-06-06/2350.tar,2025-06-06 23:50,3471.21
2025-06-07/0000.tar,2025-06-07 00:00,1646.81
2025-06-07/0010.tar,2025-06-07 00:10,262.75
2025-06-07/0020.tar,2025-06-07 00:20,206.87
2025-06-07/0030.tar,2025-06-07 00:30,233.74
2025-06-07/0040.tar,2025-06-07 00:40,4889.74
2025-06-07/0050.tar,2025-06-07 00:50,6669.6
2025-06-07/0100.tar,2025-06-07 01:00,6154.98
2025-06-07/0110.tar,2025-06-07 01:10,257.41
2025-06-07/0120.tar,2025-06-07 01:20,230.47
2025-06-07/0130.tar,2025-06-07 01:30,293.83
2025-06-07/0140.tar,2025-06-07 01:40,220.51
2025-06-07/0150.tar,2025-06-07 01:50,4574.89
2025-06-07/0200.tar,2025-06-07 02:00,6203.86
2025-06-07/0210.tar,2025-06-07 02:10,5799.48
2025-06-07/0220.tar,2025-06-07 02:20,151.23
2025-06-07/0230.tar,2025-06-07 02:30,130.66
2025-06-07/0240.tar,2025-06-07 02:40,4110.64
2025-06-07/0250.tar,2025-06-07 02:50,6191.82
2025-06-07/0300.tar,2025-06-07 03:00,6132.24
2025-06-07/0310.tar,2025-06-07 03:10,1730.22
2025-06-07/0320.tar,2025-06-07 03:20,114.73
2025-06-07/0330.tar,2025-06-07 03:30,130.72
2025-06-07/0340.tar,2025-06-07 03:40,3054.02
2025-06-07/0350.tar,2025-06-07 03:50,398.0
2025-06-07/0400.tar,2025-06-07 04:00,306.9
2025-06-07/0410.tar,2025-06-07 04:10,506.0
2025-06-07/0420.tar,2025-06-07 04:20,3211.57
2025-06-07/0430.tar,2025-06-07 04:30,109.47
2025-06-07/0440.tar,2025-06-07 04:40,91.8
2025-06-07/0450.tar,2025-06-07 04:50,101.59
2025-06-07/0500.tar,2025-06-07 05:00,3444.15
2025-06-07/0510.tar,2025-06-07 05:10,3454.97
2025-06-07/0520.tar,2025-06-07 05:20,2792.43
2025-06-07/0530.tar,2025-06-07 05:30,164.08
2025-06-07/0540.tar,2025-06-07 05:40,176.38
2025-06-07/0550.tar,2025-06-07 05:50,1127.08
2025-06-07/0600.tar,2025-06-07 06:00,2501.8
2025-06-07/0610.tar,2025-06-07 06:10,3753.02
2025-06-07/0620.tar,2025-06-07 06:20,404.23
2025-06-07/0630.tar,2025-06-07 06:30,309.65
2025-06-07/0640.tar,2025-06-07 06:40,255.48
2025-06-07/0650.tar,2025-06-07 06:50,237.24
2025-06-07/0700.tar,2025-06-07 07:00,2516.33
2025-06-07/0710.tar,2025-06-07 07:10,1336.3
2025-06-07/0720.tar,2025-06-07 07:20,3839.35
2025-06-07/0730.tar,2025-06-07 07:30,207.0
2025-06-07/0740.tar,2025-06-07 07:40,194.35
2025-06-07/0750.tar,2025-06-07 07:50,205.83
2025-06-07/0800.tar,2025-06-07 08:00,5669.66
2025-06-07/0810.tar,2025-06-07 08:10,6106.59
2025-06-07/0820.tar,2025-06-07 08:20,4816.04
2025-06-07/0830.tar,2025-06-07 08:30,254.22
2025-06-07/0840.tar,2025-06-07 08:40,213.5
2025-06-07/0850.tar,2025-06-07 08:50,210.92
2025-06-07/0900.tar,2025-06-07 09:00,3900.37
2025-06-07/0910.tar,2025-06-07 09:10,5910.5
2025-06-07/0920.tar,2025-06-07 09:20,6514.7
2025-06-07/0930.tar,2025-06-07 09:30,409.37
2025-06-07/0940.tar,2025-06-07 09:40,355.1
2025-06-07/0950.tar,2025-06-07 09:50,383.0
2025-06-07/1000.tar,2025-06-07 10:00,5118.15
2025-06-07/1010.tar,2025-06-07 10:10,6514.64
2025-06-07/1020.tar,2025-06-07 10:20,5565.14
2025-06-07/1030.tar,2025-06-07 10:30,266.43
2025-06-07/1040.tar,2025-06-07 10:40,199.95
2025-06-07/1050.tar,2025-06-07 10:50,178.72
2025-06-07/1100.tar,2025-06-07 11:00,6562.4
2025-06-07/1110.tar,2025-06-07 11:10,6022.76
2025-06-07/1120.tar,2025-06-07 11:20,3918.07
2025-06-07/1130.tar,2025-06-07 11:30,269.39
2025-06-07/1140.tar,2025-06-07 11:40,352.54
2025-06-07/1150.tar,2025-06-07 11:50,406.52
2025-06-07/1200.tar,2025-06-07 12:00,709.98
2025-06-07/1210.tar,2025-06-07 12:10,5931.2
2025-06-07/1220.tar,2025-06-07 12:20,5924.06
2025-06-07/1230.tar,2025-06-07 12:30,4528.17
2025-06-07/1240.tar,2025-06-07 12:40,277.17
2025-06-07/1250.tar,2025-06-07 12:50,230.95
2025-06-07/1300.tar,2025-06-07 13:00,268.7
2025-06-07/1310.tar,2025-06-07 13:10,266.08
2025-06-07/1320.tar,2025-06-07 13:20,6222.68
2025-06-07/1330.tar,2025-06-07 13:30,6441.63
2025-06-07/1340.tar,2025-06-07 13:40,5410.42
2025-06-07/1350.tar,2025-06-07 13:50,849.84
2025-06-07/1400.tar,2025-06-07 14:00,215.48
2025-06-07/1410.tar,2025-06-07 14:10,209.99
2025-06-07/1420.tar,2025-06-07 14:20,2540.81
2025-06-07/1430.tar,2025-06-07 14:30,6627.54
2025-06-07/1440.tar,2025-06-07 14:40,7188.6
2025-06-07/1450.tar,2025-06-07 14:50,7382.64
2025-06-07/1500.tar,2025-06-07 15:00,7158.07
2025-06-07/1510.tar,2025-06-07 15:10,2409.41
2025-06-07/1520.tar,2025-06-07 15:20,281.25
2025-06-07/1530.tar,2025-06-07 15:30,346.66
2025-06-07/1540.tar,2025-06-07 15:40,412.08
2025-06-07/1550.tar,2025-06-07 15:50,474.8
2025-06-07/1600.tar,2025-06-07 16:00,5242.7
2025-06-07/1610.tar,2025-06-07 16:10,6241.33
2025-06-07/1620.tar,2025-06-07 16:20,5093.88
2025-06-07/1630.tar,2025-06-07 16:30,2646.06
2025-06-07/1640.tar,2025-06-07 16:40,326.77
2025-06-07/1650.tar,2025-06-07 16:50,441.98
2025-06-07/1700.tar,2025-06-07 17:00,1961.37
2025-06-07/1710.tar,2025-06-07 17:10,1045.19
2025-06-07/1720.tar,2025-06-07 17:20,4663.61
2025-06-07/1730.tar,2025-06-07 17:30,457.88
2025-06-07/1740.tar,2025-06-07 17:40,512.79
2025-06-07/1750.tar,2025-06-07 17:50,601.16
2025-06-07/1800.tar,2025-06-07 18:00,2687.86
2025-06-07/1810.tar,2025-06-07 18:10,2369.38
2025-06-07/1820.tar,2025-06-07 18:20,3218.55
2025-06-07/1830.tar,2025-06-07 18:30,602.05
2025-06-07/1840.tar,2025-06-07 18:40,753.33
2025-06-07/1850.tar,2025-06-07 18:50,1082.48
2025-06-07/1900.tar,2025-06-07 19:00,2934.74
2025-06-07/1910.tar,2025-06-07 19:10,3932.7
2025-06-07/1920.tar,2025-06-07 19:20,2911.99
2025-06-07/1930.tar,2025-06-07 19:30,491.12
2025-06-07/1940.tar,2025-06-07 19:40,517.49
2025-06-07/1950.tar,2025-06-07 19:50,2940.61
2025-06-07/2000.tar,2025-06-07 20:00,1317.99
2025-06-07/2010.tar,2025-06-07 20:10,6108.76
2025-06-07/2020.tar,2025-06-07 20:20,636.88
2025-06-07/2030.tar,2025-06-07 20:30,640.16
2025-06-07/2040.tar,2025-06-07 20:40,516.29
2025-06-07/2050.tar,2025-06-07 20:50,5304.93
2025-06-07/2100.tar,2025-06-07 21:00,7246.43
2025-06-07/2110.tar,2025-06-07 21:10,4556.89
2025-06-07/2120.tar,2025-06-07 21:20,297.65
2025-06-07/2130.tar,2025-06-07 21:30,333.73
2025-06-07/2140.tar,2025-06-07 21:40,3726.29
2025-06-07/2150.tar,2025-06-07 21:50,7969.13
2025-06-07/2200.tar,2025-06-07 22:00,7662.94
2025-06-07/2210.tar,2025-06-07 22:10,3397.37
2025-06-07/2220.tar,2025-06-07 22:20,160.67
2025-06-07/2230.tar,2025-06-07 22:30,166.68
2025-06-07/2240.tar,2025-06-07 22:40,3613.29
2025-06-07/2250.tar,2025-06-07 22:50,4500.44
2025-06-07/2300.tar,2025-06-07 23:00,7965.08
2025-06-07/2310.tar,2025-06-07 23:10,5093.2
2025-06-07/2320.tar,2025-06-07 23:20,209.15
2025-06-07/2330.tar,2025-06-07 23:30,134.63
2025-06-07/2340.tar,2025-06-07 23:40,144.03
2025-06-07/2350.tar,2025-06-07 23:50,194.59
2025-06-08/0000.tar,2025-06-08 00:00,4211.12
2025-06-08/0010.tar,2025-06-08 00:10,6856.97
2025-06-08/0020.tar,2025-06-08 00:20,5752.4
2025-06-08/0030.tar,2025-06-08 00:30,3401.7
2025-06-08/0040.tar,2025-06-08 00:40,147.08
2025-06-08/0050.tar,2025-06-08 00:50,111.83
2025-06-08/0100.tar,2025-06-08 01:00,112.83
2025-06-08/0110.tar,2025-06-08 01:10,98.47
2025-06-08/0120.tar,2025-06-08 01:20,3833.62
